Iteration,%TrainingInstances,Classifier,Feature Selection,Sampling,Cost Sensitive,Precision,Recall,AUC,Kappa,TP,FP,TN,FN
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
11,90.401218892839,NaiveBayes,none,SMOTE,none,0.75,0.14285714285714285,0.7647392290249433,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,none,none,Sensitive Threshold,0.4,0.19047619047619047,0.7872732426303855,0.20077220077220032,4.0,6.0,162.0,17.0
11,90.401218892839,IBk,none,none,Sensitive Threshold,0.5,0.2857142857142857,0.8071145124716553,0.3076923076923076,6.0,6.0,162.0,15.0
11,90.401218892839,NaiveBayes,none,none,Sensitive Threshold,0.6,0.14285714285714285,0.7531179138321995,0.1964285714285712,3.0,2.0,166.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),SMOTE,none,0.5714285714285714,0.19047619047619047,0.7463151927437641,0.24369747899159683,4.0,3.0,165.0,17.0
11,90.401218892839,IBk,BestFirst(backward),SMOTE,none,0.5,0.19047619047619047,0.8227040816326531,0.2285714285714283,4.0,4.0,164.0,17.0
11,90.401218892839,NaiveBayes,BestFirst(backward),SMOTE,none,0.5,0.09523809523809523,0.76828231292517,0.12903225806451557,2.0,2.0,166.0,19.0
11,90.401218892839,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.34375,0.5238095238095238,0.7168367346938775,0.32445520581113785,11.0,21.0,147.0,10.0
11,90.401218892839,IBk,BestFirst(backward),none,Sensitive Threshold,0.25806451612903225,0.38095238095238093,0.7922335600907029,0.2019704433497538,8.0,23.0,145.0,13.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.3333333333333333,0.14285714285714285,0.7603458049886621,0.14285714285714285,3.0,6.0,162.0,18.0
11,90.401218892839,RandomForest,none,none,none,0.6666666666666666,0.09523809523809523,0.7891156462585034,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,none,none,0.42857142857142855,0.14285714285714285,0.8071145124716553,0.1680672268907565,3.0,4.0,164.0,18.0
11,90.401218892839,NaiveBayes,none,none,none,0.75,0.14285714285714285,0.7531179138321995,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
11,90.401218892839,NaiveBayes,none,SMOTE,none,0.75,0.14285714285714285,0.7647392290249433,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,none,none,Sensitive Threshold,0.4,0.19047619047619047,0.7872732426303855,0.20077220077220032,4.0,6.0,162.0,17.0
11,90.401218892839,IBk,none,none,Sensitive Threshold,0.5,0.2857142857142857,0.8071145124716553,0.3076923076923076,6.0,6.0,162.0,15.0
11,90.401218892839,NaiveBayes,none,none,Sensitive Threshold,0.6,0.14285714285714285,0.7531179138321995,0.1964285714285712,3.0,2.0,166.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),SMOTE,none,0.5714285714285714,0.19047619047619047,0.7463151927437641,0.24369747899159683,4.0,3.0,165.0,17.0
11,90.401218892839,IBk,BestFirst(backward),SMOTE,none,0.5,0.19047619047619047,0.8227040816326531,0.2285714285714283,4.0,4.0,164.0,17.0
11,90.401218892839,NaiveBayes,BestFirst(backward),SMOTE,none,0.5,0.09523809523809523,0.76828231292517,0.12903225806451557,2.0,2.0,166.0,19.0
11,90.401218892839,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.34375,0.5238095238095238,0.7168367346938775,0.32445520581113785,11.0,21.0,147.0,10.0
11,90.401218892839,IBk,BestFirst(backward),none,Sensitive Threshold,0.25806451612903225,0.38095238095238093,0.7922335600907029,0.2019704433497538,8.0,23.0,145.0,13.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.3333333333333333,0.14285714285714285,0.7603458049886621,0.14285714285714285,3.0,6.0,162.0,18.0
11,90.401218892839,RandomForest,none,none,none,0.6666666666666666,0.09523809523809523,0.7891156462585034,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,none,none,0.42857142857142855,0.14285714285714285,0.8071145124716553,0.1680672268907565,3.0,4.0,164.0,18.0
11,90.401218892839,NaiveBayes,none,none,none,0.75,0.14285714285714285,0.7531179138321995,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
11,90.401218892839,NaiveBayes,none,SMOTE,none,0.75,0.14285714285714285,0.7647392290249433,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,none,none,Sensitive Threshold,0.4,0.19047619047619047,0.7872732426303855,0.20077220077220032,4.0,6.0,162.0,17.0
11,90.401218892839,IBk,none,none,Sensitive Threshold,0.5,0.2857142857142857,0.8071145124716553,0.3076923076923076,6.0,6.0,162.0,15.0
11,90.401218892839,NaiveBayes,none,none,Sensitive Threshold,0.6,0.14285714285714285,0.7531179138321995,0.1964285714285712,3.0,2.0,166.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),SMOTE,none,0.5714285714285714,0.19047619047619047,0.7463151927437641,0.24369747899159683,4.0,3.0,165.0,17.0
11,90.401218892839,IBk,BestFirst(backward),SMOTE,none,0.5,0.19047619047619047,0.8227040816326531,0.2285714285714283,4.0,4.0,164.0,17.0
11,90.401218892839,NaiveBayes,BestFirst(backward),SMOTE,none,0.5,0.09523809523809523,0.76828231292517,0.12903225806451557,2.0,2.0,166.0,19.0
11,90.401218892839,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.34375,0.5238095238095238,0.7168367346938775,0.32445520581113785,11.0,21.0,147.0,10.0
11,90.401218892839,IBk,BestFirst(backward),none,Sensitive Threshold,0.25806451612903225,0.38095238095238093,0.7922335600907029,0.2019704433497538,8.0,23.0,145.0,13.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.3333333333333333,0.14285714285714285,0.7603458049886621,0.14285714285714285,3.0,6.0,162.0,18.0
11,90.401218892839,RandomForest,none,none,none,0.6666666666666666,0.09523809523809523,0.7891156462585034,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,none,none,0.42857142857142855,0.14285714285714285,0.8071145124716553,0.1680672268907565,3.0,4.0,164.0,18.0
11,90.401218892839,NaiveBayes,none,none,none,0.75,0.14285714285714285,0.7531179138321995,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
11,90.401218892839,NaiveBayes,none,SMOTE,none,0.75,0.14285714285714285,0.7647392290249433,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,none,none,Sensitive Threshold,0.4,0.19047619047619047,0.7872732426303855,0.20077220077220032,4.0,6.0,162.0,17.0
11,90.401218892839,IBk,none,none,Sensitive Threshold,0.5,0.2857142857142857,0.8071145124716553,0.3076923076923076,6.0,6.0,162.0,15.0
11,90.401218892839,NaiveBayes,none,none,Sensitive Threshold,0.6,0.14285714285714285,0.7531179138321995,0.1964285714285712,3.0,2.0,166.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),SMOTE,none,0.5714285714285714,0.19047619047619047,0.7463151927437641,0.24369747899159683,4.0,3.0,165.0,17.0
11,90.401218892839,IBk,BestFirst(backward),SMOTE,none,0.5,0.19047619047619047,0.8227040816326531,0.2285714285714283,4.0,4.0,164.0,17.0
11,90.401218892839,NaiveBayes,BestFirst(backward),SMOTE,none,0.5,0.09523809523809523,0.76828231292517,0.12903225806451557,2.0,2.0,166.0,19.0
11,90.401218892839,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.34375,0.5238095238095238,0.7168367346938775,0.32445520581113785,11.0,21.0,147.0,10.0
11,90.401218892839,IBk,BestFirst(backward),none,Sensitive Threshold,0.25806451612903225,0.38095238095238093,0.7922335600907029,0.2019704433497538,8.0,23.0,145.0,13.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.3333333333333333,0.14285714285714285,0.7603458049886621,0.14285714285714285,3.0,6.0,162.0,18.0
11,90.401218892839,RandomForest,none,none,none,0.6666666666666666,0.09523809523809523,0.7891156462585034,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,none,none,0.42857142857142855,0.14285714285714285,0.8071145124716553,0.1680672268907565,3.0,4.0,164.0,18.0
11,90.401218892839,NaiveBayes,none,none,none,0.75,0.14285714285714285,0.7531179138321995,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
11,90.401218892839,NaiveBayes,none,SMOTE,none,0.75,0.14285714285714285,0.7647392290249433,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,none,none,Sensitive Threshold,0.4,0.19047619047619047,0.7872732426303855,0.20077220077220032,4.0,6.0,162.0,17.0
11,90.401218892839,IBk,none,none,Sensitive Threshold,0.5,0.2857142857142857,0.8071145124716553,0.3076923076923076,6.0,6.0,162.0,15.0
11,90.401218892839,NaiveBayes,none,none,Sensitive Threshold,0.6,0.14285714285714285,0.7531179138321995,0.1964285714285712,3.0,2.0,166.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),SMOTE,none,0.5714285714285714,0.19047619047619047,0.7463151927437641,0.24369747899159683,4.0,3.0,165.0,17.0
11,90.401218892839,IBk,BestFirst(backward),SMOTE,none,0.5,0.19047619047619047,0.8227040816326531,0.2285714285714283,4.0,4.0,164.0,17.0
11,90.401218892839,NaiveBayes,BestFirst(backward),SMOTE,none,0.5,0.09523809523809523,0.76828231292517,0.12903225806451557,2.0,2.0,166.0,19.0
11,90.401218892839,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.34375,0.5238095238095238,0.7168367346938775,0.32445520581113785,11.0,21.0,147.0,10.0
11,90.401218892839,IBk,BestFirst(backward),none,Sensitive Threshold,0.25806451612903225,0.38095238095238093,0.7922335600907029,0.2019704433497538,8.0,23.0,145.0,13.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.3333333333333333,0.14285714285714285,0.7603458049886621,0.14285714285714285,3.0,6.0,162.0,18.0
11,90.401218892839,RandomForest,none,none,none,0.6666666666666666,0.09523809523809523,0.7891156462585034,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,none,none,0.42857142857142855,0.14285714285714285,0.8071145124716553,0.1680672268907565,3.0,4.0,164.0,18.0
11,90.401218892839,NaiveBayes,none,none,none,0.75,0.14285714285714285,0.7531179138321995,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
11,90.401218892839,NaiveBayes,none,SMOTE,none,0.75,0.14285714285714285,0.7647392290249433,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,none,none,Sensitive Threshold,0.4,0.19047619047619047,0.7872732426303855,0.20077220077220032,4.0,6.0,162.0,17.0
11,90.401218892839,IBk,none,none,Sensitive Threshold,0.5,0.2857142857142857,0.8071145124716553,0.3076923076923076,6.0,6.0,162.0,15.0
11,90.401218892839,NaiveBayes,none,none,Sensitive Threshold,0.6,0.14285714285714285,0.7531179138321995,0.1964285714285712,3.0,2.0,166.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),SMOTE,none,0.5714285714285714,0.19047619047619047,0.7463151927437641,0.24369747899159683,4.0,3.0,165.0,17.0
11,90.401218892839,IBk,BestFirst(backward),SMOTE,none,0.5,0.19047619047619047,0.8227040816326531,0.2285714285714283,4.0,4.0,164.0,17.0
11,90.401218892839,NaiveBayes,BestFirst(backward),SMOTE,none,0.5,0.09523809523809523,0.76828231292517,0.12903225806451557,2.0,2.0,166.0,19.0
11,90.401218892839,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.34375,0.5238095238095238,0.7168367346938775,0.32445520581113785,11.0,21.0,147.0,10.0
11,90.401218892839,IBk,BestFirst(backward),none,Sensitive Threshold,0.25806451612903225,0.38095238095238093,0.7922335600907029,0.2019704433497538,8.0,23.0,145.0,13.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.3333333333333333,0.14285714285714285,0.7603458049886621,0.14285714285714285,3.0,6.0,162.0,18.0
11,90.401218892839,RandomForest,none,none,none,0.6666666666666666,0.09523809523809523,0.7891156462585034,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,none,none,0.42857142857142855,0.14285714285714285,0.8071145124716553,0.1680672268907565,3.0,4.0,164.0,18.0
11,90.401218892839,NaiveBayes,none,none,none,0.75,0.14285714285714285,0.7531179138321995,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
11,90.401218892839,NaiveBayes,none,SMOTE,none,0.75,0.14285714285714285,0.7647392290249433,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,none,none,Sensitive Threshold,0.4,0.19047619047619047,0.7872732426303855,0.20077220077220032,4.0,6.0,162.0,17.0
11,90.401218892839,IBk,none,none,Sensitive Threshold,0.5,0.2857142857142857,0.8071145124716553,0.3076923076923076,6.0,6.0,162.0,15.0
11,90.401218892839,NaiveBayes,none,none,Sensitive Threshold,0.6,0.14285714285714285,0.7531179138321995,0.1964285714285712,3.0,2.0,166.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),SMOTE,none,0.5714285714285714,0.19047619047619047,0.7463151927437641,0.24369747899159683,4.0,3.0,165.0,17.0
11,90.401218892839,IBk,BestFirst(backward),SMOTE,none,0.5,0.19047619047619047,0.8227040816326531,0.2285714285714283,4.0,4.0,164.0,17.0
11,90.401218892839,NaiveBayes,BestFirst(backward),SMOTE,none,0.5,0.09523809523809523,0.76828231292517,0.12903225806451557,2.0,2.0,166.0,19.0
11,90.401218892839,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.34375,0.5238095238095238,0.7168367346938775,0.32445520581113785,11.0,21.0,147.0,10.0
11,90.401218892839,IBk,BestFirst(backward),none,Sensitive Threshold,0.25806451612903225,0.38095238095238093,0.7922335600907029,0.2019704433497538,8.0,23.0,145.0,13.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.3333333333333333,0.14285714285714285,0.7603458049886621,0.14285714285714285,3.0,6.0,162.0,18.0
11,90.401218892839,RandomForest,none,none,none,0.6666666666666666,0.09523809523809523,0.7891156462585034,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,none,none,0.42857142857142855,0.14285714285714285,0.8071145124716553,0.1680672268907565,3.0,4.0,164.0,18.0
11,90.401218892839,NaiveBayes,none,none,none,0.75,0.14285714285714285,0.7531179138321995,0.21198156682027594,3.0,1.0,167.0,18.0
11,90.401218892839,RandomForest,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7345521541950113,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,BestFirst(backward),none,none,0.2857142857142857,0.09523809523809523,0.7922335600907029,0.09243697478991621,2.0,5.0,163.0,19.0
11,90.401218892839,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.09523809523809523,0.7603458049886621,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,RandomForest,none,SMOTE,none,0.6666666666666666,0.09523809523809523,0.7477324263038548,0.14285714285714285,2.0,1.0,167.0,19.0
11,90.401218892839,IBk,none,SMOTE,none,0.375,0.14285714285714285,0.8025793650793651,0.15510204081632625,3.0,5.0,163.0,18.0
